record_id,case_id,source_stratum,field,component,semantic_status,semantic_primary_status,retained_text_chars,mechanical_probe_fired,matched_markers
V25R023,AIID23,AIID,closure,date,not_recovered,not_recovered,814,yes,2020
V25R023,AIID23,AIID,closure,owner,not_recovered,not_recovered,814,no,
V25R023,AIID23,AIID,closure,uncertainty,not_recovered,not_recovered,814,no,
V25R023,AIID23,AIID,closure,reopening_rule,not_recovered,not_recovered,814,no,
V25R024,AIID24,AIID,exposure,unit,supported,supported_by_retained_evidence,2758,no,
V25R024,AIID24,AIID,exposure,eligibility,not_recovered,not_recovered,2758,no,
V25R024,AIID24,AIID,exposure,time_origin,not_recovered,not_recovered,2758,yes,"December 6, 2018 | 2018"
V25R024,AIID24,AIID,exposure,coverage,not_recovered,not_recovered,2758,no,
V25R024,AIID24,AIID,follow_up,calendar_interval,supported,supported_by_retained_evidence,2758,no,
V25R024,AIID24,AIID,follow_up,exposure_qualified_observation,supported,supported_by_retained_evidence,2758,yes,"reported Thursday. The official investigation revealed ""an | investigation revealed"
V25R024,AIID24,AIID,follow_up,trace_coverage,not_recovered,not_recovered,2758,no,
V25R024,AIID24,AIID,follow_up,owner,not_recovered,not_recovered,2758,yes,officer
V25R024,AIID24,AIID,closure,scope,not_recovered,not_recovered,2758,no,
V25R024,AIID24,AIID,closure,evidence_basis,not_recovered,not_recovered,2758,yes,investigation
V25R024,AIID24,AIID,closure,date,not_recovered,not_recovered,2758,yes,"December 6, 2018 | 2018"
V25R024,AIID24,AIID,closure,owner,not_recovered,not_recovered,2758,no,
V25R024,AIID24,AIID,closure,uncertainty,not_recovered,not_recovered,2758,yes,ongoing | reportedly
V25R024,AIID24,AIID,closure,reopening_rule,not_recovered,not_recovered,2758,no,
V25R025,AIID25,AIID,exposure,unit,not_recovered,not_recovered,2886,no,
V25R025,AIID25,AIID,exposure,eligibility,not_recovered,not_recovered,2886,no,
V25R025,AIID25,AIID,exposure,time_origin,not_recovered,not_recovered,2886,yes,"March 13, 2023 | 2026"
V25R025,AIID25,AIID,exposure,coverage,not_recovered,not_recovered,2886,no,
V25R025,AIID25,AIID,follow_up,calendar_interval,not_recovered,not_recovered,2886,no,
V25R025,AIID25,AIID,follow_up,exposure_qualified_observation,not_recovered,not_recovered,2886,no,
V25R025,AIID25,AIID,follow_up,trace_coverage,not_recovered,not_recovered,2886,yes,Log
V25R025,AIID25,AIID,follow_up,owner,not_recovered,not_recovered,2886,yes,Team | FDA
V25R025,AIID25,AIID,closure,scope,not_recovered,not_recovered,2886,no,
V25R025,AIID25,AIID,closure,evidence_basis,not_recovered,not_recovered,2886,yes,Investigation
V25R025,AIID25,AIID,closure,date,not_recovered,not_recovered,2886,yes,"March 13, 2023 | 2026"
V25R025,AIID25,AIID,closure,owner,not_recovered,not_recovered,2886,yes,FDA
V25R025,AIID25,AIID,closure,uncertainty,not_recovered,not_recovered,2886,yes,appears to
V25R025,AIID25,AIID,closure,reopening_rule,not_recovered,not_recovered,2886,yes,appeal
V25R026,AIID26,AIID,exposure,unit,supported,supported_by_retained_evidence,785,no,
V25R026,AIID26,AIID,exposure,eligibility,supported,supported_by_retained_evidence,785,no,
V25R026,AIID26,AIID,exposure,time_origin,not_recovered,not_recovered,785,yes,1995 | in 1995
V25R026,AIID26,AIID,exposure,coverage,not_recovered,not_recovered,785,no,
V25R026,AIID26,AIID,follow_up,calendar_interval,not_recovered,not_recovered,785,no,
V25R026,AIID26,AIID,follow_up,exposure_qualified_observation,not_recovered,not_recovered,785,no,
V25R026,AIID26,AIID,follow_up,trace_coverage,not_recovered,not_recovered,785,no,
V25R026,AIID26,AIID,follow_up,owner,not_recovered,not_recovered,785,yes,Commission | Commission
V25R026,AIID26,AIID,closure,scope,not_recovered,not_recovered,785,no,
V25R026,AIID26,AIID,closure,evidence_basis,not_recovered,not_recovered,785,yes,statement
V25R026,AIID26,AIID,closure,date,not_recovered,not_recovered,785,yes,1995
V25R026,AIID26,AIID,closure,owner,not_recovered,not_recovered,785,yes,Commission
V25R026,AIID26,AIID,closure,uncertainty,not_recovered,not_recovered,785,no,
V25R026,AIID26,AIID,closure,reopening_rule,not_recovered,not_recovered,785,no,
V25R027,AIID27,AIID,exposure,unit,supported,supported_by_retained_evidence,619,no,
V25R027,AIID27,AIID,exposure,eligibility,not_recovered,not_recovered,619,no,
V25R027,AIID27,AIID,exposure,time_origin,not_recovered,not_recovered,619,yes,"March 30, 2009 | 2009"
V25R027,AIID27,AIID,exposure,coverage,not_recovered,not_recovered,619,no,
V25R027,AIID27,AIID,follow_up,calendar_interval,not_recovered,not_recovered,619,no,
V25R027,AIID27,AIID,follow_up,exposure_qualified_observation,not_recovered,not_recovered,619,yes,confirmed by the
V25R027,AIID27,AIID,follow_up,trace_coverage,not_recovered,not_recovered,619,yes,record | camera
V25R027,AIID27,AIID,follow_up,owner,not_recovered,not_recovered,619,yes,police | police
V25R027,AIID27,AIID,closure,scope,not_recovered,not_recovered,619,no,
V25R027,AIID27,AIID,closure,evidence_basis,not_recovered,not_recovered,619,no,
V25R027,AIID27,AIID,closure,date,not_recovered,not_recovered,619,yes,"March 30, 2009 | 2009"
V25R027,AIID27,AIID,closure,owner,not_recovered,not_recovered,619,yes,police
V25R027,AIID27,AIID,closure,uncertainty,not_recovered,not_recovered,619,yes,allegedly
V25R027,AIID27,AIID,closure,reopening_rule,not_recovered,not_recovered,619,no,
V25R028,AIID28,AIID,exposure,unit,supported,supported_by_retained_evidence,2883,no,
V25R028,AIID28,AIID,exposure,eligibility,supported,supported_by_retained_evidence,2883,no,
V25R028,AIID28,AIID,exposure,time_origin,not_recovered,not_recovered,2883,yes,"July 19, 2021 | 2021 | deployed in | In 2012"
V25R028,AIID28,AIID,exposure,coverage,supported,supported_by_retained_evidence,2883,no,
V25R028,AIID28,AIID,follow_up,calendar_interval,not_recovered,not_recovered,2883,yes,Monthly
V25R028,AIID28,AIID,follow_up,exposure_qualified_observation,not_recovered,not_recovered,2883,yes,according to the report
V25R028,AIID28,AIID,follow_up,trace_coverage,not_recovered,not_recovered,2883,no,
V25R028,AIID28,AIID,follow_up,owner,not_recovered,not_recovered,2883,yes,from the Cleveland Police | Police | Police
V25R028,AIID28,AIID,closure,scope,not_recovered,not_recovered,2883,no,
V25R028,AIID28,AIID,closure,evidence_basis,not_recovered,not_recovered,2883,yes,according to | report
V25R028,AIID28,AIID,closure,date,not_recovered,not_recovered,2883,yes,"July 19, 2021 | 2021"
V25R028,AIID28,AIID,closure,owner,not_recovered,not_recovered,2883,yes,from the Cleveland Police | Police
V25R028,AIID28,AIID,closure,uncertainty,not_recovered,not_recovered,2883,no,
V25R028,AIID28,AIID,closure,reopening_rule,not_recovered,not_recovered,2883,no,
V25R029,AIID29,AIID,exposure,unit,supported,supported_by_retained_evidence,2964,yes,Every person | risk score | was assigned a
V25R029,AIID29,AIID,exposure,eligibility,supported,supported_by_retained_evidence,2964,no,
V25R029,AIID29,AIID,exposure,time_origin,supported,supported_by_retained_evidence,2964,yes,"August 27, 2026 | 2026"
V25R029,AIID29,AIID,exposure,coverage,supported,supported_by_retained_evidence,2964,no,
V25R029,AIID29,AIID,follow_up,calendar_interval,not_recovered,not_recovered,2964,yes,between August 2012 and June 2018 was assigned a “risk score”
V25R029,AIID29,AIID,follow_up,exposure_qualified_observation,not_recovered,not_recovered,2964,yes,found that at least 20 of the
V25R029,AIID29,AIID,follow_up,trace_coverage,not_recovered,not_recovered,2964,yes,Log
V25R029,AIID29,AIID,follow_up,owner,not_recovered,not_recovered,2964,yes,Police | team | Police
V25R029,AIID29,AIID,closure,scope,supported,supported_by_retained_evidence,2964,no,
V25R029,AIID29,AIID,closure,evidence_basis,supported,supported_by_retained_evidence,2964,yes,found that | Report | statement
V25R029,AIID29,AIID,closure,date,not_recovered,not_recovered,2964,yes,"August 27, 2026 | 2026"
V25R029,AIID29,AIID,closure,owner,not_recovered,not_recovered,2964,yes,Police
V25R029,AIID29,AIID,closure,uncertainty,not_recovered,not_recovered,2964,no,
V25R029,AIID29,AIID,closure,reopening_rule,not_recovered,not_recovered,2964,no,
V25R030,AIID30,AIID,exposure,unit,not_recovered,not_recovered,3645,no,
V25R030,AIID30,AIID,exposure,eligibility,not_recovered,not_recovered,3645,no,
V25R030,AIID30,AIID,exposure,time_origin,not_recovered,not_recovered,3645,yes,2026
V25R030,AIID30,AIID,exposure,coverage,not_recovered,not_recovered,3645,yes,Coverage | nationally
V25R030,AIID30,AIID,follow_up,calendar_interval,not_recovered,not_recovered,3645,no,
V25R030,AIID30,AIID,follow_up,exposure_qualified_observation,not_recovered,not_recovered,3645,yes,audit
V25R030,AIID30,AIID,follow_up,trace_coverage,supported,supported_by_retained_evidence,3645,yes,stored
V25R030,AIID30,AIID,follow_up,owner,not_recovered,not_recovered,3645,yes,Police | Team | Police
V25R030,AIID30,AIID,closure,scope,not_recovered,not_recovered,3645,no,
V25R030,AIID30,AIID,closure,evidence_basis,not_recovered,not_recovered,3645,yes,evidence | Report | documents
V25R030,AIID30,AIID,closure,date,not_recovered,not_recovered,3645,yes,2021-05-03 | 2026
V25R030,AIID30,AIID,closure,owner,not_recovered,not_recovered,3645,yes,Police
V25R030,AIID30,AIID,closure,uncertainty,not_recovered,not_recovered,3645,yes,ongoing
V25R030,AIID30,AIID,closure,reopening_rule,not_recovered,not_recovered,3645,no,
V25R031,AIID31,AIID,exposure,unit,not_recovered,not_recovered,2228,no,
V25R031,AIID31,AIID,exposure,eligibility,not_recovered,not_recovered,2228,no,
V25R031,AIID31,AIID,exposure,time_origin,not_recovered,not_recovered,2228,yes,2016
V25R031,AIID31,AIID,exposure,coverage,not_recovered,not_recovered,2228,no,
V25R031,AIID31,AIID,follow_up,calendar_interval,not_recovered,not_recovered,2228,no,
V25R031,AIID31,AIID,follow_up,exposure_qualified_observation,not_recovered,not_recovered,2228,yes,"confirmed 11,246 of them from Facebook. Clearly someone has figured ou..."
V25R031,AIID31,AIID,follow_up,trace_coverage,not_recovered,not_recovered,2228,no,
V25R031,AIID31,AIID,follow_up,owner,not_recovered,not_recovered,2228,no,
V25R031,AIID31,AIID,closure,scope,not_recovered,not_recovered,2228,no,
V25R031,AIID31,AIID,closure,evidence_basis,not_recovered,not_recovered,2228,yes,Investigation
V25R031,AIID31,AIID,closure,date,not_recovered,not_recovered,2228,yes,2016
V25R031,AIID31,AIID,closure,owner,not_recovered,not_recovered,2228,no,
V25R031,AIID31,AIID,closure,uncertainty,not_recovered,not_recovered,2228,yes,further
V25R031,AIID31,AIID,closure,reopening_rule,not_recovered,not_recovered,2228,no,
V25R032,AIID32,AIID,exposure,unit,not_recovered,not_recovered,3252,no,
V25R032,AIID32,AIID,exposure,eligibility,not_recovered,not_recovered,3252,no,
V25R032,AIID32,AIID,exposure,time_origin,not_recovered,not_recovered,3252,yes,2024
V25R032,AIID32,AIID,exposure,coverage,not_recovered,not_recovered,3252,no,
V25R032,AIID32,AIID,follow_up,calendar_interval,not_recovered,not_recovered,3252,no,
V25R032,AIID32,AIID,follow_up,exposure_qualified_observation,not_recovered,not_recovered,3252,no,
V25R032,AIID32,AIID,follow_up,trace_coverage,not_recovered,not_recovered,3252,no,
V25R032,AIID32,AIID,follow_up,owner,not_recovered,not_recovered,3252,yes,team
V25R032,AIID32,AIID,closure,scope,not_recovered,not_recovered,3252,no,
V25R032,AIID32,AIID,closure,evidence_basis,not_recovered,not_recovered,3252,yes,investigation | report
V25R032,AIID32,AIID,closure,date,not_recovered,not_recovered,3252,yes,2024
V25R032,AIID32,AIID,closure,owner,not_recovered,not_recovered,3252,no,
V25R032,AIID32,AIID,closure,uncertainty,not_recovered,not_recovered,3252,no,
V25R032,AIID32,AIID,closure,reopening_rule,not_recovered,not_recovered,3252,no,
V25R033,AIID33,AIID,exposure,unit,not_recovered,not_recovered,3060,yes,the system is
V25R033,AIID33,AIID,exposure,eligibility,not_recovered,not_recovered,3060,no,
V25R033,AIID33,AIID,exposure,time_origin,not_recovered,not_recovered,3060,yes,2016 | in 2013
V25R033,AIID33,AIID,exposure,coverage,not_recovered,not_recovered,3060,no,
V25R033,AIID33,AIID,follow_up,calendar_interval,not_recovered,not_recovered,3060,no,
V25R033,AIID33,AIID,follow_up,exposure_qualified_observation,not_recovered,not_recovered,3060,no,
V25R033,AIID33,AIID,follow_up,trace_coverage,not_recovered,not_recovered,3060,yes,Log | Register
V25R033,AIID33,AIID,follow_up,owner,not_recovered,not_recovered,3060,yes,Board
V25R033,AIID33,AIID,closure,scope,not_recovered,not_recovered,3060,no,
V25R033,AIID33,AIID,closure,evidence_basis,not_recovered,not_recovered,3060,no,
V25R033,AIID33,AIID,closure,date,not_recovered,not_recovered,3060,yes,2016
V25R033,AIID33,AIID,closure,owner,not_recovered,not_recovered,3060,yes,Board
V25R033,AIID33,AIID,closure,uncertainty,not_recovered,not_recovered,3060,yes,further | could not
V25R033,AIID33,AIID,closure,reopening_rule,not_recovered,not_recovered,3060,no,
V25R034,AIID34,AIID,exposure,unit,not_recovered,not_recovered,2773,no,
V25R034,AIID34,AIID,exposure,eligibility,not_recovered,not_recovered,2773,no,
V25R034,AIID34,AIID,exposure,time_origin,not_recovered,not_recovered,2773,no,
V25R034,AIID34,AIID,exposure,coverage,not_recovered,not_recovered,2773,no,
V25R034,AIID34,AIID,follow_up,calendar_interval,not_recovered,not_recovered,2773,no,
V25R034,AIID34,AIID,follow_up,exposure_qualified_observation,not_recovered,not_recovered,2773,no,
V25R034,AIID34,AIID,follow_up,trace_coverage,not_recovered,not_recovered,2773,no,
V25R034,AIID34,AIID,follow_up,owner,not_recovered,not_recovered,2773,yes,team
V25R034,AIID34,AIID,closure,scope,not_recovered,not_recovered,2773,no,
V25R034,AIID34,AIID,closure,evidence_basis,not_recovered,not_recovered,2773,yes,According to
V25R034,AIID34,AIID,closure,date,not_recovered,not_recovered,2773,no,
V25R034,AIID34,AIID,closure,owner,not_recovered,not_recovered,2773,no,
V25R034,AIID34,AIID,closure,uncertainty,not_recovered,not_recovered,2773,no,
V25R034,AIID34,AIID,closure,reopening_rule,not_recovered,not_recovered,2773,no,
V25R035,AIID35,AIID,exposure,unit,supported,supported_by_retained_evidence,3815,no,
V25R035,AIID35,AIID,exposure,eligibility,not_recovered,not_recovered,3815,no,
V25R035,AIID35,AIID,exposure,time_origin,supported,supported_by_retained_evidence,3815,yes,2025 | deployed in | in 2017
V25R035,AIID35,AIID,exposure,coverage,supported,supported_by_retained_evidence,3815,no,
V25R035,AIID35,AIID,follow_up,calendar_interval,not_recovered,not_recovered,3815,no,
V25R035,AIID35,AIID,follow_up,exposure_qualified_observation,not_recovered,not_recovered,3815,no,
V25R035,AIID35,AIID,follow_up,trace_coverage,not_recovered,not_recovered,3815,yes,camera
V25R035,AIID35,AIID,follow_up,owner,not_recovered,not_recovered,3815,no,
V25R035,AIID35,AIID,closure,scope,not_recovered,not_recovered,3815,no,
V25R035,AIID35,AIID,closure,evidence_basis,not_recovered,not_recovered,3815,no,
V25R035,AIID35,AIID,closure,date,not_recovered,not_recovered,3815,yes,2025
V25R035,AIID35,AIID,closure,owner,not_recovered,not_recovered,3815,no,
V25R035,AIID35,AIID,closure,uncertainty,not_recovered,not_recovered,3815,no,
V25R035,AIID35,AIID,closure,reopening_rule,not_recovered,not_recovered,3815,no,
V25R036,AIID36,AIID,exposure,unit,supported,supported_by_retained_evidence,2072,no,
V25R036,AIID36,AIID,exposure,eligibility,not_recovered,not_recovered,2072,no,
V25R036,AIID36,AIID,exposure,time_origin,supported,supported_by_retained_evidence,2072,yes,2002
V25R036,AIID36,AIID,exposure,coverage,supported,supported_by_retained_evidence,2072,no,
V25R036,AIID36,AIID,follow_up,calendar_interval,not_recovered,not_recovered,2072,yes,daily
V25R036,AIID36,AIID,follow_up,exposure_qualified_observation,not_recovered,not_recovered,2072,no,
V25R036,AIID36,AIID,follow_up,trace_coverage,not_recovered,not_recovered,2072,no,
V25R036,AIID36,AIID,follow_up,owner,not_recovered,not_recovered,2072,yes,team
V25R036,AIID36,AIID,closure,scope,not_recovered,not_recovered,2072,no,
V25R036,AIID36,AIID,closure,evidence_basis,not_recovered,not_recovered,2072,no,
V25R036,AIID36,AIID,closure,date,not_recovered,not_recovered,2072,yes,2002
V25R036,AIID36,AIID,closure,owner,not_recovered,not_recovered,2072,no,
V25R036,AIID36,AIID,closure,uncertainty,not_recovered,not_recovered,2072,yes,However
V25R036,AIID36,AIID,closure,reopening_rule,not_recovered,not_recovered,2072,no,
V25R037,AIID37,AIID,exposure,unit,supported,supported_by_retained_evidence,3229,yes,scored
V25R037,AIID37,AIID,exposure,eligibility,supported,supported_by_retained_evidence,3229,no,
V25R037,AIID37,AIID,exposure,time_origin,supported,supported_by_retained_evidence,3229,yes,2013
V25R037,AIID37,AIID,exposure,coverage,not_recovered,not_recovered,3229,no,
V25R037,AIID37,AIID,follow_up,calendar_interval,not_recovered,not_recovered,3229,yes,later
V25R037,AIID37,AIID,follow_up,exposure_qualified_observation,not_recovered,not_recovered,3229,no,
V25R037,AIID37,AIID,follow_up,trace_coverage,not_recovered,not_recovered,3229,yes,Log
V25R037,AIID37,AIID,follow_up,owner,not_recovered,not_recovered,3229,yes,department | reviewers
V25R037,AIID37,AIID,closure,scope,supported,supported_by_retained_evidence,3229,no,
V25R037,AIID37,AIID,closure,evidence_basis,supported,not_recovered,3229,no,
V25R037,AIID37,AIID,closure,date,not_recovered,not_recovered,3229,yes,2013
V25R037,AIID37,AIID,closure,owner,supported,supported_by_retained_evidence,3229,yes,department | decision
V25R037,AIID37,AIID,closure,uncertainty,not_recovered,not_recovered,3229,yes,however
V25R037,AIID37,AIID,closure,reopening_rule,not_recovered,not_recovered,3229,no,
V25R038,AIID38,AIID,exposure,unit,supported,supported_by_retained_evidence,2936,no,
V25R038,AIID38,AIID,exposure,eligibility,not_recovered,not_recovered,2936,no,
V25R038,AIID38,AIID,exposure,time_origin,not_recovered,not_recovered,2936,no,
V25R038,AIID38,AIID,exposure,coverage,not_recovered,not_recovered,2936,yes,percentage
V25R038,AIID38,AIID,follow_up,calendar_interval,not_recovered,not_recovered,2936,yes,later
V25R038,AIID38,AIID,follow_up,exposure_qualified_observation,not_recovered,not_recovered,2936,no,
V25R038,AIID38,AIID,follow_up,trace_coverage,not_recovered,not_recovered,2936,no,
V25R038,AIID38,AIID,follow_up,owner,not_recovered,not_recovered,2936,no,
V25R038,AIID38,AIID,closure,scope,not_recovered,not_recovered,2936,no,
V25R038,AIID38,AIID,closure,evidence_basis,not_recovered,not_recovered,2936,no,
V25R038,AIID38,AIID,closure,date,not_recovered,not_recovered,2936,no,
V25R038,AIID38,AIID,closure,owner,not_recovered,not_recovered,2936,no,
V25R038,AIID38,AIID,closure,uncertainty,not_recovered,not_recovered,2936,no,
V25R038,AIID38,AIID,closure,reopening_rule,not_recovered,not_recovered,2936,no,
V25R039,AIID39,AIID,exposure,unit,supported,supported_by_retained_evidence,3607,no,
V25R039,AIID39,AIID,exposure,eligibility,not_recovered,not_recovered,3607,no,
V25R039,AIID39,AIID,exposure,time_origin,supported,supported_by_retained_evidence,3607,yes,"January 17, 2018 | 2018 | between 2013 and"
V25R039,AIID39,AIID,exposure,coverage,supported,not_recovered,3607,yes,percent
V25R039,AIID39,AIID,follow_up,calendar_interval,supported,supported_by_retained_evidence,3607,yes,"within two years | between 2013 and 2014). In her opinion, Justice Ann Walsh"
V25R039,AIID39,AIID,follow_up,exposure_qualified_observation,supported,supported_by_retained_evidence,3607,yes,found driving a car that had been used in a
V25R039,AIID39,AIID,follow_up,trace_coverage,not_recovered,not_recovered,3607,yes,record | dataset
V25R039,AIID39,AIID,follow_up,owner,not_recovered,not_recovered,3607,yes,court | officer | court
V25R039,AIID39,AIID,closure,scope,supported,supported_by_retained_evidence,3607,no,
V25R039,AIID39,AIID,closure,evidence_basis,supported,supported_by_retained_evidence,3607,yes,based on | finding | report
V25R039,AIID39,AIID,closure,date,not_recovered,not_recovered,3607,yes,"January 17, 2018 | 2018"
V25R039,AIID39,AIID,closure,owner,supported,supported_by_retained_evidence,3607,yes,court
V25R039,AIID39,AIID,closure,uncertainty,not_recovered,not_recovered,3607,yes,further | cannot
V25R039,AIID39,AIID,closure,reopening_rule,not_recovered,not_recovered,3607,yes,appeal
V25R040,AIID40,AIID,exposure,unit,not_recovered,not_recovered,3609,no,
V25R040,AIID40,AIID,exposure,eligibility,not_recovered,not_recovered,3609,yes,criteria
V25R040,AIID40,AIID,exposure,time_origin,not_recovered,not_recovered,3609,yes,2026
V25R040,AIID40,AIID,exposure,coverage,not_recovered,not_recovered,3609,no,
V25R040,AIID40,AIID,follow_up,calendar_interval,not_recovered,not_recovered,3609,no,
V25R040,AIID40,AIID,follow_up,exposure_qualified_observation,not_recovered,not_recovered,3609,no,
V25R040,AIID40,AIID,follow_up,trace_coverage,not_recovered,not_recovered,3609,yes,Database | dataset | Registry | Metadata | Documentation
V25R040,AIID40,AIID,follow_up,owner,not_recovered,not_recovered,3609,no,
V25R040,AIID40,AIID,closure,scope,not_recovered,not_recovered,3609,no,
V25R040,AIID40,AIID,closure,evidence_basis,not_recovered,not_recovered,3609,no,
V25R040,AIID40,AIID,closure,date,not_recovered,not_recovered,3609,yes,2026
V25R040,AIID40,AIID,closure,owner,not_recovered,not_recovered,3609,no,
V25R040,AIID40,AIID,closure,uncertainty,not_recovered,not_recovered,3609,no,
V25R040,AIID40,AIID,closure,reopening_rule,not_recovered,not_recovered,3609,no,
V25R041,PUB01,direct,exposure,unit,not_recovered,not_recovered,4129,no,
V25R041,PUB01,direct,exposure,eligibility,not_recovered,not_recovered,4129,no,
V25R041,PUB01,direct,exposure,time_origin,not_recovered,not_recovered,4129,yes,6 February 2018 | 2018 | Published
V25R041,PUB01,direct,exposure,coverage,not_recovered,not_recovered,4129,yes,out of thousands
V25R041,PUB01,direct,follow_up,calendar_interval,not_recovered,not_recovered,4129,yes,Daily | between Lucy Letby and her married doctor 'boyfriend' - as
V25R041,PUB01,direct,follow_up,exposure_qualified_observation,not_recovered,not_recovered,4129,yes,found guilty of indecently assaulting two teenage pupils in the
V25R041,PUB01,direct,follow_up,trace_coverage,not_recovered,not_recovered,4129,yes,footage
V25R041,PUB01,direct,follow_up,owner,not_recovered,not_recovered,4129,yes,police | Investigators | police
V25R041,PUB01,direct,closure,scope,not_recovered,not_recovered,4129,no,
V25R041,PUB01,direct,closure,evidence_basis,not_recovered,not_recovered,4129,yes,investigation | footage
V25R041,PUB01,direct,closure,date,not_recovered,not_recovered,4129,yes,6 February 2018 | 2018 | Published
V25R041,PUB01,direct,closure,owner,not_recovered,not_recovered,4129,yes,police
V25R041,PUB01,direct,closure,uncertainty,not_recovered,not_recovered,4129,yes,ongoing
V25R041,PUB01,direct,closure,reopening_rule,not_recovered,not_recovered,4129,no,
V25R042,PUB02,direct,exposure,unit,supported,supported_by_retained_evidence,1292,yes,189 people
V25R042,PUB02,direct,exposure,eligibility,not_recovered,not_recovered,1292,no,
V25R042,PUB02,direct,exposure,time_origin,not_recovered,not_recovered,1292,no,
V25R042,PUB02,direct,exposure,coverage,supported,not_recovered,1292,yes,all 189
V25R042,PUB02,direct,follow_up,calendar_interval,not_recovered,not_recovered,1292,no,
V25R042,PUB02,direct,follow_up,exposure_qualified_observation,not_recovered,not_recovered,1292,no,
V25R042,PUB02,direct,follow_up,trace_coverage,not_recovered,not_recovered,1292,no,
V25R042,PUB02,direct,follow_up,owner,supported,supported_by_retained_evidence,1292,yes,board
V25R042,PUB02,direct,closure,scope,not_recovered,not_recovered,1292,no,
V25R042,PUB02,direct,closure,evidence_basis,not_recovered,not_recovered,1292,yes,evidence | investigation | report
V25R042,PUB02,direct,closure,date,not_recovered,not_recovered,1292,yes,issued
V25R042,PUB02,direct,closure,owner,not_recovered,not_recovered,1292,yes,board
V25R042,PUB02,direct,closure,uncertainty,not_recovered,not_recovered,1292,no,
V25R042,PUB02,direct,closure,reopening_rule,not_recovered,not_recovered,1292,no,
V25R043,PUB03,direct,exposure,unit,supported,supported_by_retained_evidence,1587,no,
V25R043,PUB03,direct,exposure,eligibility,not_recovered,not_recovered,1587,yes,must be
V25R043,PUB03,direct,exposure,time_origin,not_recovered,not_recovered,1587,yes,2016 | from 2016
V25R043,PUB03,direct,exposure,coverage,not_recovered,not_recovered,1587,no,
V25R043,PUB03,direct,follow_up,calendar_interval,not_recovered,not_recovered,1587,no,
V25R043,PUB03,direct,follow_up,exposure_qualified_observation,not_recovered,not_recovered,1587,no,
V25R043,PUB03,direct,follow_up,trace_coverage,not_recovered,not_recovered,1587,yes,trace
V25R043,PUB03,direct,follow_up,owner,not_recovered,not_recovered,1587,yes,Department | unit
V25R043,PUB03,direct,closure,scope,not_recovered,not_recovered,1587,no,
V25R043,PUB03,direct,closure,evidence_basis,not_recovered,not_recovered,1587,yes,based on | evidence | report
V25R043,PUB03,direct,closure,date,not_recovered,not_recovered,1587,yes,2016 | issued
V25R043,PUB03,direct,closure,owner,not_recovered,not_recovered,1587,yes,Department
V25R043,PUB03,direct,closure,uncertainty,not_recovered,not_recovered,1587,no,
V25R043,PUB03,direct,closure,reopening_rule,not_recovered,not_recovered,1587,no,
V25R044,PUB04,direct,exposure,unit,supported,supported_by_retained_evidence,990,no,
V25R044,PUB04,direct,exposure,eligibility,not_recovered,not_recovered,990,no,
V25R044,PUB04,direct,exposure,time_origin,supported,supported_by_retained_evidence,990,yes,"March 23, 2016 | 2016"
V25R044,PUB04,direct,exposure,coverage,not_recovered,not_recovered,990,no,
V25R044,PUB04,direct,follow_up,calendar_interval,supported,supported_by_retained_evidence,990,yes,subsequent
V25R044,PUB04,direct,follow_up,exposure_qualified_observation,not_recovered,not_recovered,990,no,
V25R044,PUB04,direct,follow_up,trace_coverage,not_recovered,not_recovered,990,no,
V25R044,PUB04,direct,follow_up,owner,supported,supported_by_retained_evidence,990,no,
V25R044,PUB04,direct,closure,scope,supported,supported_by_retained_evidence,990,no,
